trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
417,False,"{'a': 0.1, 'e': 0.6412677742741817}",25,0,-77.9007693634445,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
418,False,"{'a': 0.1, 'e': 0.6397898510325246}",20,15,-3.2510005477483057,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.1, 'e': 0.638310601689473}",25,0,-29.305013148015362,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
420,False,"{'a': 0.1, 'e': 0.6368300402777668}",20,5,-19.15187722786881,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
421,False,"{'a': 0.1, 'e': 0.6353481808425926}",25,12,-12.641564629871088,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
422,False,"{'a': 0.1, 'e': 0.6338650374414506}",30,0,-53.89124590393309,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
423,False,"{'a': 0.1, 'e': 0.6323806241440214}",20,0,-12.14570661693681,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
424,False,"{'a': 0.1, 'e': 0.6308949550320322}",30,13,-95.82145715130494,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
425,False,"{'a': 0.1, 'e': 0.629408044199123}",30,6,-142.63750557514706,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 4}",1
426,False,"{'a': 0.1, 'e': 0.6279199057507139}",25,2,-67.9597638724303,"{0: 14, 1: 6, 2: 2, 3: 0, 4: 1}",1
427,False,"{'a': 0.1, 'e': 0.6264305538038702}",25,0,-65.65551933209936,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
428,False,"{'a': 0.1, 'e': 0.6249400024871691}",20,0,-17.107840480812243,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
429,False,"{'a': 0.1, 'e': 0.6234482659405652}",30,0,-66.78076588153691,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
430,False,"{'a': 0.1, 'e': 0.6219553583152571}",25,0,-65.30775729691568,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
431,False,"{'a': 0.1, 'e': 0.6204612937735525}",25,6,-61.72635261701416,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
432,False,"{'a': 0.1, 'e': 0.6189660864887341}",30,10,-66.99624803977035,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
433,False,"{'a': 0.1, 'e': 0.6174697506449249}",25,3,-42.592465620737144,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
434,False,"{'a': 0.1, 'e': 0.6159723004369542}",25,13,-42.23400322611626,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
435,False,"{'a': 0.1, 'e': 0.6144737500702222}",25,0,-193.40922985658034,"{0: 12, 1: 2, 2: 6, 3: 3, 4: 2}",0
436,False,"{'a': 0.1, 'e': 0.6129741137605662}",20,13,0.5206577135544046,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.1, 'e': 0.6114734057341246}",20,11,-23.03271344640138,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
438,False,"{'a': 0.1, 'e': 0.6099716402272026}",25,0,-36.105578304690304,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
439,False,"{'a': 0.1, 'e': 0.6084688314861376}",25,0,-64.02403682773695,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
440,False,"{'a': 0.1, 'e': 0.6069649937671632}",20,0,-15.806566463397704,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
441,False,"{'a': 0.1, 'e': 0.6054601413362739}",25,7,-36.23912521380791,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
442,False,"{'a': 0.1, 'e': 0.6039542884690907}",25,1,-71.68216255116222,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 1}",1
443,False,"{'a': 0.1, 'e': 0.6024474494507251}",20,0,-29.101864894732508,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
444,False,"{'a': 0.1, 'e': 0.6009396385756433}",20,12,-10.511920750157804,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.1, 'e': 0.5994308701475309}",25,0,-72.6256722790991,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
446,False,"{'a': 0.1, 'e': 0.5979211584791577}",25,0,4.092585852650709,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
447,False,"{'a': 0.1, 'e': 0.5964105178922411}",25,11,-13.482612885585283,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
448,False,"{'a': 0.1, 'e': 0.5948989627173106}",20,0,1.4087365119038973,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
449,False,"{'a': 0.1, 'e': 0.5933865072935718}",25,7,-26.193320606988607,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
450,False,"{'a': 0.1, 'e': 0.5918731659687705}",25,4,-8.857533002935117,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
451,False,"{'a': 0.1, 'e': 0.5903589530990566}",30,11,6.009994346649791,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.1, 'e': 0.5888438830488476}",20,0,-24.611543631858225,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
453,False,"{'a': 0.1, 'e': 0.5873279701906927}",25,12,-30.86003876281761,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 0}",1
454,False,"{'a': 0.1, 'e': 0.5858112289051364}",25,18,7.31064889063942,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.1, 'e': 0.5842936735805816}",20,15,9.829125791482044,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.1, 'e': 0.582775318613154}",20,0,-48.321417773521524,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
457,False,"{'a': 0.1, 'e': 0.5812561784065646}",20,0,6.6196462745978515,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
458,False,"{'a': 0.1, 'e': 0.5797362673719738}",20,0,-114.6955298020807,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
459,False,"{'a': 0.1, 'e': 0.5782155999278541}",25,18,-8.37026010403946,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
460,False,"{'a': 0.1, 'e': 0.5766941904998539}",30,11,-60.490383418157755,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
461,False,"{'a': 0.1, 'e': 0.5751720535206599}",20,14,-31.53504050326583,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
462,False,"{'a': 0.1, 'e': 0.5736492034298613}",20,0,-39.1320711526345,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
463,False,"{'a': 0.1, 'e': 0.5721256546738116}",35,21,-19.591960443308373,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
464,False,"{'a': 0.1, 'e': 0.5706014217054922}",20,15,-32.424459426469156,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
465,False,"{'a': 0.1, 'e': 0.5690765189843755}",20,10,-21.93907666316274,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
466,False,"{'a': 0.1, 'e': 0.567550960976287}",30,7,-119.1084799146078,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 2}",1
467,False,"{'a': 0.1, 'e': 0.566024762153269}",30,7,29.723633335519217,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.1, 'e': 0.5644979369934424}",20,12,14.865583248390397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.1, 'e': 0.5629704999808699}",20,0,-4.831572738851139,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.1, 'e': 0.5614424656054188}",20,11,-14.693298877870737,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
471,False,"{'a': 0.1, 'e': 0.5599138483626227}",25,13,-14.03482981668145,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
472,False,"{'a': 0.1, 'e': 0.5583846627535447}",20,0,-33.44565329134831,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
473,False,"{'a': 0.1, 'e': 0.5568549232846399}",20,6,-13.917623137630873,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
474,False,"{'a': 0.1, 'e': 0.5553246444676172}",25,9,16.76921122464504,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.1, 'e': 0.5537938408193022}",30,16,-8.8947158688267,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
476,False,"{'a': 0.1, 'e': 0.552262526861499}",20,15,3.8893459994090236,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.1, 'e': 0.5507307171208528}",20,0,1.8697755771425735,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
478,False,"{'a': 0.1, 'e': 0.5491984261287123}",20,10,-45.45944700158376,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
479,False,"{'a': 0.1, 'e': 0.5476656684209911}",30,15,-47.9659319748678,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
480,False,"{'a': 0.1, 'e': 0.5461324585380304}",20,0,-90.2736716734937,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
481,False,"{'a': 0.1, 'e': 0.5445988110244611}",25,12,-58.1381807207441,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
482,False,"{'a': 0.1, 'e': 0.5430647404290653}",25,7,-86.14142437423797,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 1}",1
483,False,"{'a': 0.1, 'e': 0.5415302613046388}",20,9,-13.429832287864699,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
484,False,"{'a': 0.1, 'e': 0.539995388207853}",20,0,-25.98494403082441,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
485,False,"{'a': 0.1, 'e': 0.5384601356991162}",30,16,-48.98269577030658,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
486,False,"{'a': 0.1, 'e': 0.5369245183424367}",25,0,-44.34793827272392,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
487,False,"{'a': 0.1, 'e': 0.5353885507052834}",25,13,-31.599333349238435,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
488,False,"{'a': 0.1, 'e': 0.5338522473584479}",20,1,-19.640437386707095,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
489,False,"{'a': 0.1, 'e': 0.5323156228759071}",25,6,-67.24364695556078,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
490,False,"{'a': 0.1, 'e': 0.5307786918346837}",30,2,-24.06168374295072,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 0}",1
491,False,"{'a': 0.1, 'e': 0.5292414688147089}",20,12,2.320447182476923,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.1, 'e': 0.5277039683986837}",20,13,-39.17376924089727,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
493,False,"{'a': 0.1, 'e': 0.5261662051719402}",25,15,14.62726082205467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.1, 'e': 0.5246281937223045}",20,14,6.186870159982227,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.1, 'e': 0.5230899486399564}",25,2,-73.8750141886628,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
496,False,"{'a': 0.1, 'e': 0.5215514845172927}",35,8,-70.72606944213815,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 1}",1
497,False,"{'a': 0.1, 'e': 0.520012815948788}",25,11,-36.23573318668809,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
498,False,"{'a': 0.1, 'e': 0.5184739575308561}",25,4,9.438950013794335,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
499,False,"{'a': 0.1, 'e': 0.516934923861712}",30,16,2.746657914166531,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
500,False,"{'a': 0.1, 'e': 0.5153957295412331}",25,0,-75.93263846289547,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
501,False,"{'a': 0.1, 'e': 0.513856389170821}",25,0,-57.09690607320364,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
502,False,"{'a': 0.1, 'e': 0.5123169173532626}",20,0,-40.39792759379455,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
503,False,"{'a': 0.1, 'e': 0.5107773286925918}",25,0,-36.39042545962483,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 0}",0
504,False,"{'a': 0.1, 'e': 0.5092376377939509}",25,0,-116.85130075068955,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
505,False,"{'a': 0.1, 'e': 0.5076978592634521}",20,0,-121.56726541638639,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
506,False,"{'a': 0.1, 'e': 0.506158007708039}",30,20,-36.611522121165535,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
507,False,"{'a': 0.1, 'e': 0.5046180977353477}",20,15,1.5571801297667607,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.1, 'e': 0.5030781439535686}",25,17,7.392838959949839,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.1, 'e': 0.5015381609713078}",20,0,14.127962683832964,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.1, 'e': 0.49999816339744835}",20,4,-89.70788938182186,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
511,False,"{'a': 0.1, 'e': 0.4984581658410116}",20,15,4.454114022701292,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.1, 'e': 0.4969181829110189}",35,7,-138.7210583754585,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 3}",1
513,False,"{'a': 0.1, 'e': 0.4953782292163527}",25,10,-77.65401856312795,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
514,False,"{'a': 0.1, 'e': 0.49383831936561823}",20,10,2.0915293119570038,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
515,False,"{'a': 0.1, 'e': 0.49229846796700466}",30,0,-69.30203672801993,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
516,False,"{'a': 0.1, 'e': 0.4907586896281468}",25,17,17.75731065559496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.1, 'e': 0.48921899895598636}",25,8,30.837236087569238,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.1, 'e': 0.4876794105566334}",20,10,-9.022950746489656,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
519,False,"{'a': 0.1, 'e': 0.4861399390352278}",20,0,-18.21675193698779,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
520,False,"{'a': 0.1, 'e': 0.4846005989958005}",20,0,-69.92292023713698,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
521,False,"{'a': 0.1, 'e': 0.4830614050411355}",20,10,-46.975467553162986,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
522,False,"{'a': 0.1, 'e': 0.4815223717726306}",20,7,-50.06967564954305,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
523,False,"{'a': 0.1, 'e': 0.4799835137901596}",20,0,-58.339687105551945,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
524,False,"{'a': 0.1, 'e': 0.47844484569193313}",20,10,-34.53801380607623,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
525,False,"{'a': 0.1, 'e': 0.476906382074361}",25,13,-3.16714148017636,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.1, 'e': 0.4753681375319127}",20,10,6.968513738386317,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.1, 'e': 0.4738301266569798}",25,3,-39.47628948247104,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
528,False,"{'a': 0.1, 'e': 0.4722923640397372}",20,7,-24.809315497329287,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
529,False,"{'a': 0.1, 'e': 0.47075486426800456}",20,7,3.122251950395258,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
530,False,"{'a': 0.1, 'e': 0.4692176419271082}",25,16,4.513008794869575,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.1, 'e': 0.46768071159974256}",25,0,-145.11593812831865,"{0: 17, 1: 0, 2: 3, 3: 3, 4: 2}",0
532,False,"{'a': 0.1, 'e': 0.466144087865832}",30,16,-51.77526339526796,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
533,False,"{'a': 0.1, 'e': 0.4646077853023925}",25,0,-102.26288821382035,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
534,False,"{'a': 0.1, 'e': 0.46307181848339307}",25,15,10.93223688503896,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.1, 'e': 0.46153620197961787}",25,0,-13.066017454523863,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
536,False,"{'a': 0.1, 'e': 0.4600009503585277}",20,15,5.420786452481918,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.1, 'e': 0.45846607818412216}",20,12,14.54511461199139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.1, 'e': 0.456931600016801}",20,0,9.398597030966169,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
539,False,"{'a': 0.1, 'e': 0.4553975304132265}",20,1,0.1448160700323604,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
540,False,"{'a': 0.1, 'e': 0.4538638839261849}",20,5,-36.93163752701947,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
541,False,"{'a': 0.1, 'e': 0.4523306751044489}",25,7,-78.01454311750295,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
542,False,"{'a': 0.1, 'e': 0.4507979184926391}",20,15,-4.287039548088571,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.1, 'e': 0.4492656286310864}",20,0,-34.09849323767244,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
544,False,"{'a': 0.1, 'e': 0.4477338200556937}",25,10,-43.97963160686759,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
545,False,"{'a': 0.1, 'e': 0.4462025072977985}",20,15,-2.882606374519691,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.1, 'e': 0.4446717048840346}",25,0,-68.13215188765626,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
547,False,"{'a': 0.1, 'e': 0.4431414273361946}",20,1,2.509429243031768,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
548,False,"{'a': 0.1, 'e': 0.4416116891710918}",20,0,-43.32930936363842,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
549,False,"{'a': 0.1, 'e': 0.44008250490042305}",20,0,-4.859804306991372,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
550,False,"{'a': 0.1, 'e': 0.4385538890306305}",20,7,0.9078654053239312,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.1, 'e': 0.43702585606276423}",20,0,5.255477239379648,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
552,False,"{'a': 0.1, 'e': 0.4354984204923448}",20,2,19.221792981318,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.1, 'e': 0.4339715968092254}",20,10,5.829342461090131,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.1, 'e': 0.4324453994974549}",30,22,0.6865131361661638,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.43091984303514}",25,7,-2.8250268846016855,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
556,False,"{'a': 0.1, 'e': 0.429394941894308}",20,5,13.187205704453286,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.1, 'e': 0.4278707105407698}",20,11,-40.060373958220595,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
558,False,"{'a': 0.1, 'e': 0.4263471634339822}",25,4,-157.6129088153202,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 2}",1
559,False,"{'a': 0.1, 'e': 0.4248243150269111}",30,18,-24.56643586178009,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
560,False,"{'a': 0.1, 'e': 0.4233021797658941}",25,17,13.835274603769674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.1, 'e': 0.42178077209050385}",20,4,24.43622248293574,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.1, 'e': 0.4202601064334106}",20,15,3.182590608541883,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.1, 'e': 0.4187401972202457}",20,0,-22.555592964879825,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
564,False,"{'a': 0.1, 'e': 0.4172210588694644}",25,0,-67.31888249353659,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
565,False,"{'a': 0.1, 'e': 0.4157027057922096}",30,0,3.658147342746725,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
566,False,"{'a': 0.1, 'e': 0.41418515239217435}",20,0,-80.16851132126658,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
567,False,"{'a': 0.1, 'e': 0.41266841306546587}",20,14,13.160157481165015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.1, 'e': 0.41115250220046884}",25,11,13.593868396490285,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
569,False,"{'a': 0.1, 'e': 0.4096374341777086}",30,13,0.43447267818321667,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
570,False,"{'a': 0.1, 'e': 0.40812322336971507}",35,21,20.338582434114496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.1, 'e': 0.4066098841408864}",20,3,-35.05888501340401,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
572,False,"{'a': 0.1, 'e': 0.40509743084735234}",20,0,-46.53053857523215,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
573,False,"{'a': 0.1, 'e': 0.4035858778368387}",20,13,-14.738248621898734,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
574,False,"{'a': 0.1, 'e': 0.4020752394485305}",25,2,-8.601439338196107,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
575,False,"{'a': 0.1, 'e': 0.40056553001293643}",20,2,30.246805479654643,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.1, 'e': 0.39905676385175276}",20,16,9.144292956609583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.1, 'e': 0.3975489552777275}",30,8,-22.468776008017898,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.39604211859452454}",20,8,-28.63685982657159,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
579,False,"{'a': 0.1, 'e': 0.39453626809658804}",30,18,-34.78439146477059,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 0}",1
580,False,"{'a': 0.1, 'e': 0.39303141806900704}",25,1,-21.691460250562933,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.39152758278737954}",25,0,-10.843374588913631,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
582,False,"{'a': 0.1, 'e': 0.3900247765176772}",20,10,21.7854239456752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.1, 'e': 0.3885230135161101}",25,18,15.377855691426426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.3870223080289917}",20,7,0.6788860556517886,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
585,False,"{'a': 0.1, 'e': 0.38552267429260306}",30,18,7.080173772667793,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.1, 'e': 0.3840241265330585}",20,0,20.713403993545644,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.1, 'e': 0.3825266789661702}",25,12,21.95293814107631,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.1, 'e': 0.3810303457973137}",20,0,-51.9194872323895,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
589,False,"{'a': 0.1, 'e': 0.3795351412212926}",20,11,1.6086990116830988,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
590,False,"{'a': 0.1, 'e': 0.37804107942220444}",30,16,-40.41801072638223,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
591,False,"{'a': 0.1, 'e': 0.37654817457330586}",30,12,-51.835327578780245,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
592,False,"{'a': 0.1, 'e': 0.37505644083687817}",25,0,-3.003123066236708,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
593,False,"{'a': 0.1, 'e': 0.3735658923640932}",30,19,-30.194300622176343,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
594,False,"{'a': 0.1, 'e': 0.37207654329487866}",20,15,2.9129188018789627,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.1, 'e': 0.37058840775778434}",25,10,-36.62678524946082,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
596,False,"{'a': 0.1, 'e': 0.36910149986984836}",25,11,-32.82360814992766,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
597,False,"{'a': 0.1, 'e': 0.36761583373646234}",25,7,-14.731055775679591,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
598,False,"{'a': 0.1, 'e': 0.3661314234512384}",25,3,-87.33935634678011,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
599,False,"{'a': 0.1, 'e': 0.36464828309587505}",20,10,-2.2332786744449042,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.1, 'e': 0.36316642674002386}",20,2,9.78182639086449,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
